time,q1,q2,q3,q4,q5,q6,qv1,qv2,qv3,qv4,qv5,qv6,tau1,tau2,tau3,tau4,tau5,tau6,q_des1,q_des2,q_des3,q_des4,q_des5,q_des6,qv_des1,qv_des2,qv_des3,qv_des4,qv_des5,qv_des6
23.993901,-0.064279,-1.530671,1.093500,-0.247005,-0.385863,0.285916,0.092308,-0.136264,-0.241758,0.490842,0.681319,-0.608059,0.126007,2.682784,1.575092,-0.011722,-0.054701,-0.068864,-0.038911,-1.556171,1.047990,-0.119691,-0.209860,0.138331,0.098823,-0.065284,-0.155323,0.349603,0.546574,-0.403874
23.999017,-0.063134,-1.531815,1.091592,-0.242809,-0.379759,0.281338,0.092308,-0.118681,-0.224176,0.505495,0.681319,-0.505495,0.162637,2.665201,1.554579,-0.007326,-0.053724,-0.073260,-0.038419,-1.556494,1.047218,-0.117953,-0.207139,0.136323,0.098231,-0.064214,-0.153932,0.346425,0.542878,-0.400148
24.004172,-0.062753,-1.532578,1.090448,-0.240520,-0.376707,0.278668,0.118681,-0.136264,-0.241758,0.534799,0.681319,-0.520147,0.167033,2.644689,1.585348,-0.005861,-0.052747,-0.079121,-0.037930,-1.556812,1.046452,-0.116230,-0.204435,0.134334,0.097636,-0.063154,-0.152544,0.343256,0.539172,-0.396433
24.009288,-0.062371,-1.532959,1.089685,-0.237850,-0.373655,0.276379,0.109890,-0.127473,-0.206593,0.564103,0.666667,-0.549451,0.165568,2.637363,1.569231,-0.005861,-0.053724,-0.083028,-0.037443,-1.557125,1.045694,-0.114523,-0.201751,0.132363,0.097037,-0.062106,-0.151159,0.340094,0.535456,-0.392731
24.014375,-0.061608,-1.533722,1.088540,-0.235561,-0.370604,0.273709,0.136264,-0.136264,-0.224176,0.564103,0.666667,-0.564103,0.167033,2.635897,1.582418,-0.002442,-0.052259,-0.083028,-0.036960,-1.557432,1.044942,-0.112832,-0.199084,0.130410,0.096434,-0.061068,-0.149777,0.336940,0.531730,-0.389040
24.019489,-0.061227,-1.534104,1.087777,-0.232891,-0.367552,0.271038,0.092308,-0.101099,-0.197802,0.578755,0.695971,-0.637363,0.197802,2.612454,1.576557,0.000488,-0.049817,-0.080586,-0.036480,-1.557735,1.044197,-0.111157,-0.196437,0.128476,0.095827,-0.060042,-0.148399,0.333795,0.527995,-0.385362
24.024628,-0.060845,-1.534485,1.086633,-0.230602,-0.364500,0.267987,0.109890,-0.136264,-0.206593,0.520147,0.695971,-0.666667,0.180220,2.603663,1.556044,-0.000977,-0.042979,-0.078144,-0.036002,-1.558032,1.043459,-0.109497,-0.193808,0.126560,0.095217,-0.059027,-0.147023,0.330659,0.524251,-0.381696
24.029782,-0.059701,-1.535630,1.085107,-0.226787,-0.358778,0.262646,0.118681,-0.136264,-0.215385,0.417582,0.666667,-0.652015,0.168498,2.631502,1.566300,0.000000,-0.041026,-0.075214,-0.035528,-1.558324,1.042728,-0.107853,-0.191198,0.124663,0.094604,-0.058023,-0.145650,0.327531,0.520498,-0.378043
24.034950,-0.059319,-1.536011,1.083963,-0.224880,-0.355726,0.259594,0.109890,-0.101099,-0.224176,0.417582,0.652015,-0.652015,0.140659,2.583150,1.566300,0.003907,-0.041514,-0.074237,-0.035057,-1.558611,1.042004,-0.106225,-0.188607,0.122783,0.093987,-0.057030,-0.144281,0.324412,0.516737,-0.374402
24.040073,-0.058938,-1.536774,1.083200,-0.222972,-0.352674,0.257687,0.092308,-0.127473,-0.215385,0.461538,0.652015,-0.564103,0.164103,2.580220,1.573626,0.009768,-0.041514,-0.076190,-0.034124,-1.559171,1.040576,-0.103015,-0.183481,0.119079,0.092745,-0.055076,-0.141553,0.318201,0.509190,-0.367158
24.045174,-0.058175,-1.537156,1.082055,-0.220684,-0.350004,0.255398,0.118681,-0.127473,-0.215385,0.461538,0.637363,-0.534799,0.137729,2.575824,1.554579,0.012698,-0.040049,-0.080586,-0.033662,-1.559443,1.039873,-0.101434,-0.180947,0.117254,0.092119,-0.054116,-0.140194,0.315110,0.505406,-0.363555
24.050342,-0.057794,-1.537537,1.081292,-0.218776,-0.346952,0.253109,0.092308,-0.145055,-0.189011,0.461538,0.681319,-0.520147,0.147985,2.616850,1.544322,0.010745,-0.037607,-0.083028,-0.033203,-1.559711,1.039176,-0.099867,-0.178431,0.115447,0.091490,-0.053166,-0.138839,0.312028,0.501614,-0.359966
24.055475,-0.056649,-1.538682,1.079385,-0.214199,-0.340848,0.248531,0.109890,-0.109890,-0.189011,0.476190,0.710623,-0.564103,0.149451,2.602198,1.519414,0.008791,-0.039560,-0.083516,-0.032748,-1.559974,1.038486,-0.098316,-0.175934,0.113658,0.090858,-0.052227,-0.137487,0.308955,0.497815,-0.356390
24.060591,-0.056268,-1.539063,1.078622,-0.212291,-0.338178,0.245861,0.109890,-0.109890,-0.224176,0.505495,0.666667,-0.564103,0.147985,2.600733,1.561905,0.008791,-0.043468,-0.084005,-0.032295,-1.560232,1.037802,-0.096781,-0.173457,0.111887,0.090223,-0.051299,-0.136139,0.305892,0.494010,-0.352826
24.065763,-0.055886,-1.539445,1.077859,-0.209621,-0.335508,0.243191,0.074725,-0.118681,-0.215385,0.520147,0.637363,-0.652015,0.212454,2.591941,1.575092,0.008791,-0.045421,-0.081074,-0.031846,-1.560486,1.037126,-0.095260,-0.170998,0.110133,0.089586,-0.050381,-0.134795,0.302839,0.490199,-0.349277
24.070901,-0.055505,-1.540208,1.077096,-0.207332,-0.332456,0.240520,0.145055,-0.127473,-0.189011,0.520147,0.608059,-0.652015,0.184615,2.647619,1.550183,0.006349,-0.044444,-0.077656,-0.031400,-1.560735,1.036456,-0.093755,-0.168558,0.108398,0.088945,-0.049475,-0.133455,0.299796,0.486382,-0.345740
24.076020,-0.054742,-1.540589,1.075952,-0.205425,-0.329786,0.237850,0.109890,-0.092308,-0.206593,0.476190,0.622711,-0.622711,0.171429,2.630037,1.567766,0.008303,-0.042002,-0.075214,-0.030957,-1.560980,1.035792,-0.092265,-0.166138,0.106679,0.088303,-0.048578,-0.132118,0.296763,0.482559,-0.342217
24.081134,-0.054360,-1.540970,1.075189,-0.203517,-0.327115,0.235180,0.118681,-0.118681,-0.171429,0.461538,0.652015,-0.578755,0.155311,2.616850,1.542857,0.007814,-0.036142,-0.074725,-0.030518,-1.561220,1.035136,-0.090791,-0.163737,0.104979,0.087657,-0.047693,-0.130786,0.293740,0.478731,-0.338708
24.086302,-0.053979,-1.541352,1.074426,-0.201228,-0.324445,0.232891,0.057143,-0.101099,-0.197802,0.461538,0.608059,-0.505495,0.219780,2.630037,1.529670,0.003907,-0.031258,-0.075214,-0.030081,-1.561456,1.034486,-0.089331,-0.161354,0.103296,0.087009,-0.046817,-0.129457,0.290728,0.474898,-0.335213
24.091410,-0.052834,-1.542496,1.072518,-0.197795,-0.317960,0.228695,0.109890,-0.092308,-0.197802,0.402930,0.695971,-0.476190,0.186081,2.627106,1.520879,0.001465,-0.029304,-0.079609,-0.029648,-1.561687,1.033843,-0.087886,-0.158992,0.101630,0.086359,-0.045953,-0.128133,0.287726,0.471061,-0.331731
24.096525,-0.052453,-1.542878,1.071756,-0.195888,-0.314908,0.226406,0.136264,-0.109890,-0.206593,0.417582,0.695971,-0.520147,0.161172,2.618315,1.528205,0.001465,-0.030769,-0.082051,-0.029218,-1.561914,1.033206,-0.086457,-0.156648,0.099982,0.085707,-0.045098,-0.126812,0.284735,0.467219,-0.328264
24.101702,-0.052071,-1.543259,1.070993,-0.193599,-0.311856,0.224117,0.065934,-0.092308,-0.180220,0.461538,0.681319,-0.520147,0.174359,2.584615,1.539927,0.001954,-0.037607,-0.082051,-0.028792,-1.562137,1.032576,-0.085042,-0.154323,0.098351,0.085052,-0.044254,-0.125496,0.281755,0.463374,-0.324810
24.106833,-0.051308,-1.543641,1.069848,-0.191310,-0.309186,0.221447,0.118681,-0.109890,-0.180220,0.476190,0.578755,-0.549451,0.175824,2.599267,1.526740,0.001954,-0.038095,-0.080586,-0.028368,-1.562356,1.031952,-0.083642,-0.152018,0.096737,0.084395,-0.043421,-0.124184,0.278785,0.459524,-0.321371
24.111936,-0.050927,-1.544404,1.069085,-0.189403,-0.306516,0.218776,0.101099,-0.109890,-0.189011,0.432234,0.564103,-0.578755,0.184615,2.634432,1.517949,0.003907,-0.033700,-0.077656,-0.027948,-1.562571,1.031335,-0.082257,-0.149732,0.095141,0.083736,-0.042597,-0.122877,0.275827,0.455672,-0.317946
24.117154,-0.050546,-1.544785,1.068322,-0.187495,-0.303845,0.216487,0.127473,-0.092308,-0.206593,0.476190,0.564103,-0.578755,0.126007,2.628571,1.515018,0.007326,-0.028327,-0.076190,-0.027532,-1.562781,1.030725,-0.080887,-0.147465,0.093561,0.083075,-0.041784,-0.121574,0.272879,0.451816,-0.314535
24.122283,-0.049783,-1.545167,1.067559,-0.185206,-0.301175,0.213817,0.092308,-0.109890,-0.197802,0.446886,0.564103,-0.593407,0.155311,2.619780,1.553114,0.014164,-0.021978,-0.074725,-0.027118,-1.562988,1.030121,-0.079531,-0.145217,0.091999,0.082413,-0.040981,-0.120275,0.269943,0.447958,-0.311139
24.127446,-0.049020,-1.545930,1.066033,-0.181392,-0.295453,0.209239,0.092308,-0.101099,-0.189011,0.446886,0.652015,-0.520147,0.155311,2.638828,1.553114,0.019048,-0.020024,-0.074237,-0.026708,-1.563190,1.029523,-0.078190,-0.142989,0.090453,0.081748,-0.040188,-0.118981,0.267019,0.444097,-0.307758
24.132570,-0.048638,-1.546311,1.065270,-0.179484,-0.292401,0.206950,0.074725,-0.092308,-0.171429,0.461538,0.666667,-0.505495,0.200733,2.632967,1.572161,0.023443,-0.021001,-0.075702,-0.026302,-1.563389,1.028932,-0.076864,-0.140780,0.088925,0.081082,-0.039405,-0.117691,0.264106,0.440235,-0.304391
24.137700,-0.048257,-1.546693,1.064507,-0.177958,-0.289731,0.205425,0.118681,-0.074725,-0.197802,0.388278,0.666667,-0.432234,0.143590,2.625641,1.573626,0.027350,-0.023932,-0.079609,-0.025898,-1.563584,1.028348,-0.075552,-0.138591,0.087413,0.080413,-0.038632,-0.116406,0.261204,0.436370,-0.301039
24.142828,-0.047875,-1.547074,1.063745,-0.176051,-0.286679,0.203517,0.083516,-0.092308,-0.189011,0.417582,0.652015,-0.446886,0.171429,2.622711,1.583883,0.026374,-0.027350,-0.079121,-0.025498,-1.563775,1.027769,-0.074255,-0.136421,0.085917,0.079744,-0.037870,-0.115126,0.258315,0.432504,-0.297702
24.147951,-0.047112,-1.547456,1.062982,-0.174144,-0.284390,0.201610,0.127473,-0.109890,-0.153846,0.432234,0.564103,-0.417582,0.169963,2.640293,1.561905,0.021978,-0.028816,-0.079121,-0.025101,-1.563962,1.027198,-0.072972,-0.134270,0.084439,0.079073,-0.037117,-0.113851,0.255437,0.428638,-0.294380
24.153076,-0.046731,-1.547837,1.062219,-0.172236,-0.282101,0.199702,0.074725,-0.083516,-0.189011,0.417582,0.534799,-0.490842,0.146520,2.635897,1.585348,0.018559,-0.022466,-0.080098,-0.024708,-1.564145,1.026632,-0.071703,-0.132138,0.082977,0.078400,-0.036373,-0.112580,0.252571,0.424770,-0.291073
24.158218,-0.045968,-1.548600,1.060693,-0.168803,-0.277142,0.195125,0.101099,-0.074725,-0.153846,0.358974,0.520147,-0.549451,0.136264,2.616850,1.575092,0.020513,-0.014164,-0.080098,-0.024318,-1.564325,1.026073,-0.070449,-0.130026,0.081531,0.077726,-0.035640,-0.111314,0.249718,0.420902,-0.287781
24.163402,-0.045586,-1.548981,1.059930,-0.167277,-0.274090,0.192454,0.109890,-0.074725,-0.162637,0.402930,0.608059,-0.564103,0.130403,2.565568,1.551648,0.024420,-0.006349,-0.079121,-0.023932,-1.564501,1.025520,-0.069209,-0.127933,0.080102,0.077051,-0.034917,-0.110054,0.246876,0.417034,-0.284504
24.168544,-0.044823,-1.549363,1.059167,-0.164988,-0.271038,0.189784,0.109890,-0.092308,-0.180220,0.476190,0.652015,-0.549451,0.128938,2.564103,1.550183,0.027839,-0.005861,-0.078144,-0.023548,-1.564673,1.024974,-0.067983,-0.125859,0.078690,0.076374,-0.034203,-0.108798,0.244048,0.413166,-0.281243
24.173646,-0.044442,-1.549744,1.058404,-0.162699,-0.268368,0.187495,0.074725,-0.092308,-0.171429,0.446886,0.622711,-0.534799,0.150916,2.558242,1.522344,0.029304,-0.010256,-0.078144,-0.023168,-1.564842,1.024434,-0.066771,-0.123805,0.077293,0.075696,-0.033498,-0.107547,0.241231,0.409299,-0.277997
24.178768,-0.044060,-1.550126,1.057641,-0.161173,-0.265698,0.185206,0.109890,-0.083516,-0.162637,0.388278,0.578755,-0.520147,0.147985,2.564103,1.490110,0.030769,-0.015629,-0.077656,-0.022792,-1.565007,1.023900,-0.065574,-0.121770,0.075913,0.075018,-0.032804,-0.106301,0.238427,0.405433,-0.274767
24.183911,-0.043679,-1.550507,1.056878,-0.159266,-0.263027,0.183299,0.065934,-0.092308,-0.171429,0.402930,0.593407,-0.461538,0.155311,2.590476,1.498901,0.030281,-0.022466,-0.076679,-0.022419,-1.565169,1.023372,-0.064390,-0.119755,0.074549,0.074338,-0.032119,-0.105061,0.235636,0.401568,-0.271552
24.189023,-0.043297,-1.550889,1.056115,-0.157359,-0.260739,0.181392,0.118681,-0.065934,-0.180220,0.417582,0.534799,-0.417582,0.152381,2.599267,1.491575,0.028816,-0.022955,-0.073260,-0.022049,-1.565328,1.022850,-0.063220,-0.117758,0.073201,0.073657,-0.031443,-0.103826,0.232858,0.397704,-0.268353
24.194141,-0.042153,-1.551270,1.054589,-0.153925,-0.255779,0.177958,0.101099,-0.083516,-0.153846,0.402930,0.505495,-0.402930,0.128938,2.613919,1.476923,0.027839,-0.018559,-0.072772,-0.021683,-1.565483,1.022335,-0.062064,-0.115781,0.071868,0.072976,-0.030777,-0.102596,0.230093,0.393842,-0.265170
24.199323,-0.041772,-1.551652,1.053826,-0.152018,-0.253109,0.175669,0.074725,-0.083516,-0.171429,0.388278,0.549451,-0.446886,0.175824,2.615385,1.503297,0.024908,-0.013187,-0.072283,-0.021320,-1.565635,1.021825,-0.060922,-0.113824,0.070552,0.072293,-0.030120,-0.101371,0.227341,0.389983,-0.262003
24.204555,-0.041390,-1.552033,1.053063,-0.150111,-0.250439,0.173762,0.065934,-0.092308,-0.171429,0.417582,0.549451,-0.476190,0.221245,2.631502,1.500366,0.021490,-0.009768,-0.070330,-0.020961,-1.565784,1.021322,-0.059793,-0.111885,0.069251,0.071611,-0.029472,-0.100152,0.224602,0.386125,-0.258852
24.209738,-0.041009,-1.552415,1.052300,-0.148585,-0.247768,0.171855,0.127473,-0.092308,-0.153846,0.329670,0.534799,-0.402930,0.213919,2.672527,1.500366,0.017094,-0.011722,-0.069841,-0.020605,-1.565929,1.020825,-0.058678,-0.109966,0.067967,0.070927,-0.028834,-0.098938,0.221876,0.382271,-0.255717
24.214910,-0.040627,-1.552796,1.051537,-0.147059,-0.245098,0.169947,0.101099,-0.065934,-0.153846,0.329670,0.534799,-0.446886,0.209524,2.703297,1.512088,0.011722,-0.012698,-0.071795,-0.020252,-1.566071,1.020334,-0.057577,-0.108067,0.066697,0.070243,-0.028205,-0.097730,0.219164,0.378420,-0.252598
24.220042,-0.039864,-1.553178,1.050774,-0.145533,-0.242428,0.167659,0.118681,-0.065934,-0.171429,0.358974,0.608059,-0.446886,0.203663,2.698901,1.506227,0.009768,-0.010256,-0.074725,-0.019557,-1.566347,1.019370,-0.055415,-0.104325,0.064205,0.068874,-0.026974,-0.095331,0.213780,0.370728,-0.246409
24.225153,-0.039483,-1.553559,1.050393,-0.144007,-0.239376,0.165370,0.048352,-0.083516,-0.153846,0.329670,0.608059,-0.476190,0.225641,2.694505,1.490110,0.012210,-0.008303,-0.076679,-0.019215,-1.566480,1.018897,-0.054354,-0.102483,0.062983,0.068189,-0.026372,-0.094140,0.211108,0.366888,-0.243340
24.230279,-0.039483,-1.553941,1.049630,-0.142100,-0.236706,0.163081,0.083516,-0.074725,-0.162637,0.344322,0.608059,-0.505495,0.253480,2.701831,1.532601,0.013187,-0.005372,-0.077656,-0.018876,-1.566610,1.018430,-0.053307,-0.100660,0.061775,0.067503,-0.025779,-0.092954,0.208451,0.363052,-0.240286
24.235417,-0.038720,-1.553941,1.048867,-0.140192,-0.234035,0.161173,0.118681,-0.065934,-0.162637,0.388278,0.593407,-0.461538,0.196337,2.669597,1.551648,0.017094,-0.000488,-0.077656,-0.018541,-1.566737,1.017969,-0.052272,-0.098856,0.060583,0.066818,-0.025194,-0.091774,0.205807,0.359222,-0.237250
24.240623,-0.037575,-1.554704,1.047341,-0.137140,-0.229458,0.157359,0.083516,-0.074725,-0.153846,0.358974,0.534799,-0.402930,0.194872,2.704762,1.554579,0.020513,0.004396,-0.078144,-0.018209,-1.566861,1.017513,-0.051251,-0.097071,0.059406,0.066132,-0.024619,-0.090601,0.203177,0.355396,-0.234230
24.245854,-0.037575,-1.555085,1.046578,-0.135233,-0.227550,0.155451,0.057143,-0.057143,-0.145055,0.402930,0.476190,-0.402930,0.219780,2.700366,1.567766,0.024420,0.010256,-0.074725,-0.017880,-1.566983,1.017064,-0.050243,-0.095306,0.058244,0.065447,-0.024052,-0.089433,0.200562,0.351575,-0.231226
24.251034,-0.036812,-1.555467,1.046197,-0.133707,-0.224880,0.153925,0.118681,-0.065934,-0.136264,0.344322,0.505495,-0.358974,0.172894,2.675458,1.526740,0.030769,0.014164,-0.071795,-0.017555,-1.567101,1.016620,-0.049248,-0.093559,0.057096,0.064761,-0.023495,-0.088271,0.197960,0.347761,-0.228240
24.256225,-0.036431,-1.555467,1.045434,-0.132181,-0.222591,0.152018,0.074725,-0.074725,-0.136264,0.329670,0.549451,-0.373626,0.109890,2.675458,1.488645,0.036142,0.015629,-0.070818,-0.017233,-1.567217,1.016182,-0.048266,-0.091832,0.055964,0.064076,-0.022945,-0.087115,0.195373,0.343952,-0.225271
24.261372,-0.036049,-1.555848,1.044671,-0.130274,-0.219921,0.150111,0.101099,-0.065934,-0.171429,0.388278,0.549451,-0.388278,0.105495,2.656410,1.531136,0.038584,0.017094,-0.070818,-0.016915,-1.567330,1.015750,-0.047297,-0.090124,0.054847,0.063391,-0.022405,-0.085965,0.192801,0.340149,-0.222318
24.266505,-0.035668,-1.556229,1.044289,-0.128748,-0.217632,0.148585,0.083516,-0.057143,-0.136264,0.315018,0.534799,-0.388278,0.104029,2.637363,1.504762,0.040049,0.015140,-0.071795,-0.016600,-1.567441,1.015324,-0.046341,-0.088434,0.053744,0.062706,-0.021872,-0.084821,0.190242,0.336354,-0.219383
24.271646,-0.034905,-1.556611,1.043145,-0.125315,-0.212291,0.145151,0.101099,-0.083516,-0.162637,0.373626,0.549451,-0.417582,0.108425,2.668132,1.501832,0.039072,0.009768,-0.074237,-0.016288,-1.567548,1.014903,-0.045397,-0.086764,0.052656,0.062022,-0.021349,-0.083684,0.187699,0.332565,-0.216465
24.276836,-0.034524,-1.556992,1.042382,-0.124170,-0.210002,0.143626,0.065934,-0.057143,-0.136264,0.329670,0.549451,-0.402930,0.058608,2.676923,1.526740,0.036630,0.006349,-0.077656,-0.015980,-1.567653,1.014488,-0.044466,-0.085112,0.051582,0.061338,-0.020833,-0.082553,0.185170,0.328783,-0.213564
24.282032,-0.034142,-1.557374,1.041619,-0.122644,-0.207713,0.141337,0.057143,-0.057143,-0.136264,0.329670,0.505495,-0.432234,0.058608,2.665201,1.510623,0.036142,0.005372,-0.081563,-0.015676,-1.567756,1.014078,-0.043548,-0.083480,0.050523,0.060655,-0.020326,-0.081428,0.182656,0.325009,-0.210681
24.287176,-0.033761,-1.557374,1.041237,-0.121500,-0.205806,0.139429,0.101099,-0.065934,-0.145055,0.285714,0.461538,-0.432234,0.076190,2.681319,1.459341,0.037607,0.007814,-0.083516,-0.015374,-1.567856,1.013675,-0.042642,-0.081866,0.049478,0.059972,-0.019827,-0.080309,0.180157,0.321243,-0.207815
24.292312,-0.033379,-1.557755,1.040475,-0.119974,-0.203517,0.137522,0.074725,-0.065934,-0.136264,0.344322,0.476190,-0.461538,0.096703,2.662271,1.454945,0.039560,0.006838,-0.082540,-0.015077,-1.567954,1.013277,-0.041749,-0.080271,0.048448,0.059290,-0.019337,-0.079197,0.177672,0.317485,-0.204966
24.297439,-0.032998,-1.558137,1.039712,-0.118448,-0.201991,0.135615,0.092308,-0.057143,-0.153846,0.329670,0.432234,-0.432234,0.076190,2.673993,1.443223,0.042979,0.004396,-0.080586,-0.014782,-1.568049,1.012884,-0.040868,-0.078695,0.047431,0.058609,-0.018854,-0.078091,0.175203,0.313735,-0.202135
24.302556,-0.032235,-1.558518,1.038567,-0.115778,-0.197032,0.132181,0.057143,-0.057143,-0.153846,0.329670,0.520147,-0.402930,0.130403,2.690110,1.478388,0.045910,0.005372,-0.077167,-0.014491,-1.568142,1.012497,-0.039999,-0.077137,0.046429,0.057928,-0.018380,-0.076992,0.172749,0.309995,-0.199321
24.307662,-0.031853,-1.558518,1.038186,-0.114252,-0.195125,0.130655,0.083516,-0.065934,-0.127473,0.285714,0.520147,-0.388278,0.133333,2.697436,1.481319,0.049817,0.008303,-0.072772,-0.014204,-1.568233,1.012115,-0.039143,-0.075599,0.045441,0.057249,-0.017913,-0.075899,0.170310,0.306263,-0.196526
24.312759,-0.031472,-1.558900,1.037423,-0.112726,-0.192836,0.129129,0.092308,-0.057143,-0.145055,0.329670,0.534799,-0.358974,0.136264,2.706227,1.478388,0.054701,0.009768,-0.067888,-0.013919,-1.568321,1.011739,-0.038299,-0.074079,0.044466,0.056570,-0.017455,-0.074812,0.167887,0.302541,-0.193748
24.317863,-0.031090,-1.559281,1.037041,-0.111582,-0.190547,0.127985,0.074725,-0.048352,-0.136264,0.300366,0.476190,-0.329670,0.146520,2.719414,1.495971,0.058120,0.009768,-0.063980,-0.013639,-1.568407,1.011368,-0.037466,-0.072577,0.043506,0.055893,-0.017004,-0.073733,0.165478,0.298829,-0.190987
24.322950,-0.030709,-1.559281,1.036278,-0.109674,-0.187877,0.126459,0.118681,-0.048352,-0.109890,0.315018,0.505495,-0.300366,0.114286,2.685714,1.465201,0.061050,0.013675,-0.061538,-0.013361,-1.568490,1.011003,-0.036646,-0.071094,0.042559,0.055217,-0.016562,-0.072660,0.163086,0.295127,-0.188245
24.328054,-0.030327,-1.559663,1.035897,-0.108148,-0.185588,0.124933,0.048352,-0.057143,-0.136264,0.315018,0.505495,-0.329670,0.130403,2.668132,1.468132,0.063492,0.016606,-0.061538,-0.013087,-1.568572,1.010642,-0.035838,-0.069629,0.041626,0.054541,-0.016126,-0.071594,0.160709,0.291435,-0.185521
24.333169,-0.029946,-1.559663,1.035134,-0.107004,-0.183680,0.123407,0.065934,-0.057143,-0.136264,0.315018,0.461538,-0.344322,0.118681,2.679853,1.469597,0.064469,0.018559,-0.063492,-0.012816,-1.568651,1.010288,-0.035041,-0.068183,0.040707,0.053868,-0.015699,-0.070534,0.158347,0.287754,-0.182815
24.338323,-0.029564,-1.560044,1.034752,-0.105478,-0.181392,0.121881,0.092308,-0.048352,-0.145055,0.329670,0.461538,-0.329670,0.112821,2.691575,1.507692,0.061538,0.018071,-0.066911,-0.012549,-1.568728,1.009938,-0.034257,-0.066756,0.039801,0.053195,-0.015279,-0.069482,0.156001,0.284084,-0.180127
24.343462,-0.029183,-1.560426,1.033608,-0.102808,-0.177577,0.118830,0.065934,-0.048352,-0.127473,0.344322,0.461538,-0.329670,0.126007,2.673993,1.497436,0.058120,0.018559,-0.073260,-0.012285,-1.568804,1.009594,-0.033484,-0.065346,0.038908,0.052524,-0.014867,-0.068436,0.153671,0.280425,-0.177457
24.348576,-0.028420,-1.560426,1.033226,-0.101282,-0.175669,0.117304,0.109890,-0.048352,-0.127473,0.329670,0.446886,-0.358974,0.101099,2.665201,1.494506,0.051770,0.019536,-0.078632,-0.012025,-1.568877,1.009255,-0.032722,-0.063955,0.038029,0.051855,-0.014462,-0.067397,0.151357,0.276778,-0.174805
24.353664,-0.028038,-1.560807,1.032464,-0.099756,-0.173762,0.115778,0.057143,-0.065934,-0.136264,0.329670,0.417582,-0.402930,0.080586,2.675458,1.493040,0.042491,0.017094,-0.083028,-0.011767,-1.568948,1.008921,-0.031972,-0.062582,0.037163,0.051187,-0.014065,-0.066365,0.149059,0.273143,-0.172172
24.358764,-0.028038,-1.561189,1.032082,-0.098993,-0.171855,0.113870,0.057143,-0.048352,-0.109890,0.256410,0.417582,-0.402930,0.105495,2.678388,1.484249,0.035653,0.014652,-0.085470,-0.011513,-1.569017,1.008592,-0.031234,-0.061227,0.036310,0.050520,-0.013675,-0.065340,0.146777,0.269520,-0.169557
24.363885,-0.027657,-1.561189,1.031319,-0.097467,-0.169566,0.112345,0.083516,-0.039560,-0.127473,0.285714,0.461538,-0.388278,0.130403,2.659341,1.452015,0.028327,0.013187,-0.086935,-0.011263,-1.569084,1.008269,-0.030507,-0.059890,0.035470,0.049856,-0.013292,-0.064323,0.144511,0.265909,-0.166961
24.369023,-0.027276,-1.561570,1.030556,-0.095178,-0.165370,0.108911,0.039560,-0.039560,-0.145055,0.285714,0.461538,-0.373626,0.205128,2.647619,1.484249,0.024908,0.014652,-0.085470,-0.011015,-1.569149,1.007950,-0.029791,-0.058572,0.034643,0.049193,-0.012916,-0.063312,0.142261,0.262312,-0.164383
24.374157,-0.026894,-1.561570,1.029793,-0.094034,-0.163462,0.107385,0.074725,-0.048352,-0.109890,0.227106,0.505495,-0.344322,0.301832,2.653480,1.493040,0.024420,0.015629,-0.082051,-0.010771,-1.569213,1.007636,-0.029087,-0.057271,0.033828,0.048532,-0.012548,-0.062308,0.140027,0.258727,-0.161823
24.379285,-0.026513,-1.561952,1.029412,-0.092889,-0.161173,0.105859,0.118681,-0.057143,-0.109890,0.285714,0.505495,-0.344322,0.272527,2.672527,1.485714,0.025397,0.016117,-0.077167,-0.010531,-1.569275,1.007328,-0.028393,-0.055988,0.033027,0.047873,-0.012186,-0.061312,0.137809,0.255156,-0.159283
24.384426,-0.026131,-1.561952,1.029030,-0.092126,-0.158885,0.104715,0.074725,-0.057143,-0.109890,0.197802,0.476190,-0.315018,0.265201,2.682784,1.475458,0.029304,0.015140,-0.071795,-0.010293,-1.569334,1.007024,-0.027711,-0.054723,0.032238,0.047216,-0.011832,-0.060322,0.135608,0.251599,-0.156760
24.389533,-0.025368,-1.562333,1.028267,-0.090600,-0.157359,0.103189,0.109890,-0.039560,-0.136264,0.285714,0.417582,-0.315018,0.257875,2.669597,1.468132,0.034676,0.014652,-0.066911,-0.010059,-1.569393,1.006726,-0.027039,-0.053475,0.031462,0.046561,-0.011484,-0.059340,0.133424,0.248055,-0.154257
24.394642,-0.024987,-1.562333,1.027886,-0.089456,-0.155070,0.102426,0.057143,-0.039560,-0.101099,0.241758,0.432234,-0.256410,0.243223,2.687179,1.454945,0.039072,0.013187,-0.063004,-0.009828,-1.569449,1.006432,-0.026379,-0.052246,0.030698,0.045908,-0.011144,-0.058366,0.131256,0.244526,-0.151773
24.399786,-0.024605,-1.562715,1.027123,-0.087167,-0.151637,0.099756,0.092308,-0.048352,-0.101099,0.241758,0.388278,-0.300366,0.254945,2.707692,1.428571,0.045421,0.013675,-0.063004,-0.009601,-1.569504,1.006143,-0.025729,-0.051034,0.029947,0.045257,-0.010810,-0.057398,0.129104,0.241012,-0.149307
24.404925,-0.024224,-1.563096,1.026360,-0.085641,-0.150111,0.098611,0.083516,-0.048352,-0.127473,0.300366,0.358974,-0.285714,0.221245,2.715018,1.400733,0.053724,0.017094,-0.063980,-0.009377,-1.569557,1.005859,-0.025090,-0.049839,0.029207,0.044609,-0.010483,-0.056438,0.126969,0.237513,-0.146861
