time,q1,q2,q3,q4,q5,q6,qv1,qv2,qv3,qv4,qv5,qv6,tau1,tau2,tau3,tau4,tau5,tau6,q_des1,q_des2,q_des3,q_des4,q_des5,q_des6,qv_des1,qv_des2,qv_des3,qv_des4,qv_des5,qv_des6
17.113276,-0.728046,-1.101892,2.526322,-2.850576,-1.356718,-0.391966,-1.621978,-0.013187,0.232967,-0.432234,-0.710623,0.637363,0.024908,-0.111355,0.501099,-0.378022,0.195849,0.067399,-1.082906,-1.097053,2.582562,-2.952259,-1.525218,-0.194560,-1.491017,0.107586,0.262421,-0.198333,-0.494742,1.060884
17.118384,-0.734913,-1.101892,2.527085,-2.852102,-1.359388,-0.389677,-1.613187,-0.013187,0.250549,-0.373626,-0.652015,0.608059,0.043956,-0.133333,0.496703,-0.378510,0.193407,0.069841,-1.090351,-1.096508,2.583876,-2.953235,-1.527681,-0.189236,-1.487659,0.109901,0.263137,-0.193032,-0.491414,1.067276
17.123489,-0.742161,-1.101892,2.528229,-2.854391,-1.363203,-0.387007,-1.604396,-0.013187,0.241758,-0.476190,-0.769231,0.564103,0.029304,-0.137729,0.501099,-0.381441,0.195360,0.075214,-1.097780,-1.095952,2.585194,-2.954184,-1.530129,-0.183881,-1.484283,0.112206,0.263860,-0.187718,-0.488095,1.073617
17.128591,-0.757038,-1.101892,2.530518,-2.858587,-1.368925,-0.381285,-1.604396,-0.004396,0.232967,-0.490842,-0.666667,0.622711,0.049817,-0.150916,0.504029,-0.384371,0.196825,0.079609,-1.105191,-1.095384,2.586515,-2.955106,-1.532559,-0.178494,-1.480889,0.114503,0.264591,-0.182393,-0.484784,1.079907
17.133706,-0.764286,-1.101892,2.531662,-2.860494,-1.371595,-0.378233,-1.586813,-0.004396,0.250549,-0.446886,-0.608059,0.695971,0.038095,-0.152381,0.509890,-0.383394,0.191941,0.078632,-1.112585,-1.094804,2.587841,-2.956002,-1.534973,-0.173076,-1.477478,0.116789,0.265329,-0.177055,-0.481482,1.086144
17.138821,-0.771153,-1.101892,2.532807,-2.862020,-1.374647,-0.374800,-1.630769,-0.004396,0.224176,-0.417582,-0.666667,0.725275,0.029304,-0.149451,0.518681,-0.381929,0.188034,0.074725,-1.119962,-1.094213,2.589169,-2.956872,-1.537371,-0.167626,-1.474048,0.119066,0.266074,-0.171707,-0.478190,1.092329
17.143934,-0.778019,-1.101892,2.533951,-2.864309,-1.377699,-0.371366,-1.604396,0.004396,0.250549,-0.490842,-0.695971,0.783883,0.036630,-0.147985,0.511355,-0.379487,0.186081,0.068864,-1.127322,-1.093611,2.590502,-2.957714,-1.539752,-0.162146,-1.470601,0.121333,0.266826,-0.166347,-0.474906,1.098462
17.149069,-0.785267,-1.101892,2.535096,-2.865835,-1.380751,-0.367933,-1.621978,0.004396,0.232967,-0.417582,-0.695971,0.739927,0.016117,-0.118681,0.506960,-0.379976,0.185104,0.065446,-1.134665,-1.092998,2.591838,-2.958530,-1.542116,-0.156636,-1.467137,0.123591,0.267585,-0.160975,-0.471631,1.104542
17.154173,-0.792134,-1.101892,2.536240,-2.867743,-1.383803,-0.364881,-1.604396,0.004396,0.259341,-0.417582,-0.666667,0.695971,0.010256,-0.112821,0.508425,-0.378999,0.195360,0.064957,-1.141990,-1.092373,2.593179,-2.959318,-1.544465,-0.151095,-1.463654,0.125839,0.268350,-0.155593,-0.468365,1.110568
17.159294,-0.805867,-1.101892,2.538147,-2.871176,-1.389525,-0.359541,-1.613187,0.004396,0.241758,-0.461538,-0.666667,0.608059,0.010256,-0.090842,0.509890,-0.373626,0.203663,0.072283,-1.149298,-1.091737,2.594523,-2.960080,-1.546797,-0.145524,-1.460155,0.128077,0.269121,-0.150200,-0.465108,1.116542
17.164428,-0.812734,-1.101892,2.539292,-2.872702,-1.391814,-0.356489,-1.586813,0.013187,0.241758,-0.388278,-0.608059,0.652015,-0.013187,-0.073260,0.496703,-0.373138,0.201709,0.080098,-1.156588,-1.091090,2.595871,-2.960815,-1.549113,-0.139924,-1.456637,0.130305,0.269899,-0.144796,-0.461861,1.122462
17.169615,-0.819600,-1.101511,2.540437,-2.874228,-1.394484,-0.353437,-1.595604,0.013187,0.250549,-0.373626,-0.622711,0.725275,-0.023443,-0.045421,0.506960,-0.370696,0.200733,0.086447,-1.163861,-1.090432,2.597222,-2.961523,-1.551412,-0.134294,-1.453103,0.132524,0.270683,-0.139382,-0.458622,1.128328
17.174711,-0.826467,-1.101511,2.541581,-2.876135,-1.397536,-0.349622,-1.569231,0.013187,0.268132,-0.417582,-0.608059,0.769231,-0.030769,-0.026374,0.490843,-0.361416,0.189499,0.084982,-1.171115,-1.089763,2.598578,-2.962203,-1.553696,-0.128635,-1.449551,0.134732,0.271473,-0.133958,-0.455393,1.134140
17.179825,-0.833715,-1.101511,2.542725,-2.877661,-1.400206,-0.345808,-1.586813,0.013187,0.250549,-0.388278,-0.666667,0.842491,-0.048352,0.017582,0.483516,-0.364835,0.183639,0.079609,-1.178353,-1.089082,2.599938,-2.962857,-1.555963,-0.122947,-1.445982,0.136931,0.272269,-0.128524,-0.452173,1.139898
17.184934,-0.840963,-1.101511,2.543870,-2.879187,-1.403258,-0.342374,-1.578022,0.013187,0.250549,-0.358974,-0.652015,0.783883,-0.039560,0.052747,0.480586,-0.367277,0.183639,0.073748,-1.185572,-1.088391,2.601302,-2.963483,-1.558214,-0.117230,-1.442395,0.139120,0.273071,-0.123080,-0.448962,1.145602
17.190022,-0.854315,-1.101511,2.545777,-2.882620,-1.408980,-0.335889,-1.569231,0.013187,0.250549,-0.402930,-0.637363,0.754579,-0.058608,0.108425,0.464469,-0.373138,0.198779,0.071306,-1.199956,-1.086976,2.604041,-2.964654,-1.562669,-0.105712,-1.435171,0.143467,0.274691,-0.112162,-0.442567,1.156844
17.195141,-0.861181,-1.101129,2.547303,-2.884146,-1.411650,-0.332837,-1.569231,0.021978,0.241758,-0.344322,-0.652015,0.695971,-0.070330,0.167033,0.448352,-0.381441,0.208547,0.076190,-1.207121,-1.086252,2.605417,-2.965198,-1.564872,-0.099911,-1.431534,0.145626,0.275509,-0.106690,-0.439384,1.162382
17.200258,-0.868429,-1.101129,2.548066,-2.886435,-1.414321,-0.329786,-1.586813,0.021978,0.250549,-0.461538,-0.593407,0.681319,-0.073260,0.212454,0.448352,-0.379487,0.211966,0.083516,-1.214268,-1.085518,2.606797,-2.965715,-1.567059,-0.094083,-1.427880,0.147775,0.276332,-0.101208,-0.436209,1.167865
17.205371,-0.874914,-1.101129,2.549210,-2.887579,-1.416991,-0.326352,-1.551648,0.030769,0.241758,-0.329670,-0.593407,0.754579,-0.084982,0.259341,0.451282,-0.385836,0.202198,0.090842,-1.221396,-1.084772,2.608181,-2.966205,-1.569231,-0.088227,-1.424208,0.149914,0.277160,-0.095717,-0.433044,1.173293
17.210472,-0.881781,-1.100748,2.550355,-2.889105,-1.419280,-0.322919,-1.578022,0.039560,0.250549,-0.402930,-0.622711,0.813187,-0.104029,0.288645,0.454212,-0.384860,0.191941,0.088889,-1.228506,-1.084016,2.609570,-2.966667,-1.571387,-0.082345,-1.420520,0.152043,0.277994,-0.090217,-0.429889,1.178664
17.215594,-0.888647,-1.100366,2.551499,-2.890631,-1.421950,-0.318723,-1.586813,0.048352,0.250549,-0.373626,-0.608059,0.857143,-0.086447,0.304762,0.443956,-0.382906,0.186569,0.084005,-1.235597,-1.083250,2.610962,-2.967102,-1.573527,-0.076435,-1.416815,0.154162,0.278832,-0.084709,-0.426742,1.183980
17.220695,-0.902380,-1.099985,2.553788,-2.893683,-1.427672,-0.311475,-1.578022,0.065934,0.259341,-0.373626,-0.652015,0.798535,-0.057143,0.306227,0.438095,-0.380464,0.190965,0.077656,-1.242670,-1.082473,2.612359,-2.967509,-1.575651,-0.070500,-1.413094,0.156270,0.279674,-0.079193,-0.423605,1.189239
17.225789,-0.909247,-1.099603,2.554933,-2.895209,-1.430724,-0.308042,-1.560440,0.074725,0.250549,-0.344322,-0.637363,0.783883,-0.049817,0.291575,0.454212,-0.385348,0.202686,0.076679,-1.249725,-1.081685,2.613760,-2.967888,-1.577759,-0.064538,-1.409356,0.158369,0.280521,-0.073668,-0.420477,1.194442
17.230901,-0.916114,-1.099222,2.556077,-2.896734,-1.433013,-0.304608,-1.569231,0.057143,0.259341,-0.358974,-0.593407,0.769231,-0.045421,0.263736,0.454212,-0.376068,0.211477,0.080098,-1.256760,-1.080887,2.615165,-2.968240,-1.579852,-0.058550,-1.405601,0.160457,0.281372,-0.068135,-0.417359,1.199588
17.235991,-0.923362,-1.099222,2.557221,-2.898260,-1.435683,-0.300793,-1.551648,0.048352,0.241758,-0.344322,-0.564103,0.813187,-0.036630,0.262271,0.468864,-0.374115,0.212454,0.088889,-1.263777,-1.080078,2.616574,-2.968564,-1.581930,-0.052537,-1.401830,0.162535,0.282228,-0.062595,-0.414250,1.204677
17.241113,-0.930228,-1.098840,2.558366,-2.899405,-1.438354,-0.296979,-1.551648,0.048352,0.268132,-0.315018,-0.622711,0.813187,-0.024908,0.240293,0.470330,-0.375092,0.198291,0.094261,-1.270775,-1.079260,2.617988,-2.968860,-1.583992,-0.046498,-1.398043,0.164603,0.283087,-0.057046,-0.411150,1.209709
17.246224,-0.937476,-1.098459,2.559510,-2.900931,-1.441024,-0.292782,-1.542857,0.065934,0.241758,-0.329670,-0.622711,0.901099,-0.016117,0.200733,0.482051,-0.371184,0.187057,0.091331,-1.277753,-1.078430,2.619406,-2.969129,-1.586038,-0.040435,-1.394239,0.166661,0.283951,-0.051491,-0.408060,1.214683
17.251351,-0.944343,-1.098077,2.560655,-2.902457,-1.443694,-0.288586,-1.560440,0.065934,0.268132,-0.329670,-0.622711,0.945055,-0.024908,0.156777,0.467399,-0.379976,0.182662,0.084493,-1.284713,-1.077591,2.620828,-2.969370,-1.588069,-0.034347,-1.390419,0.168708,0.284818,-0.045928,-0.404979,1.219600
17.256470,-0.958076,-1.097696,2.562943,-2.905127,-1.449035,-0.280957,-1.542857,0.083516,0.268132,-0.344322,-0.622711,0.827839,-0.020513,0.090842,0.463004,-0.378022,0.189011,0.080098,-1.291654,-1.076741,2.622255,-2.969582,-1.590085,-0.028234,-1.386582,0.170746,0.285689,-0.040358,-0.401908,1.224459
17.261666,-0.964942,-1.097314,2.564088,-2.906271,-1.451705,-0.277523,-1.578022,0.065934,0.241758,-0.285714,-0.608059,0.783883,-0.007326,0.043956,0.479121,-0.384860,0.197314,0.080586,-1.298575,-1.075881,2.623686,-2.969768,-1.592085,-0.022097,-1.382730,0.172773,0.286563,-0.034781,-0.398845,1.229261
17.266820,-0.971428,-1.096933,2.565232,-2.907797,-1.453994,-0.273709,-1.525275,0.057143,0.268132,-0.358974,-0.593407,0.827839,-0.030769,0.024908,0.474725,-0.391697,0.205128,0.084982,-1.305477,-1.075012,2.625122,-2.969925,-1.594071,-0.015937,-1.378861,0.174790,0.287440,-0.029197,-0.395793,1.234004
17.271944,-0.977913,-1.096551,2.566377,-2.909323,-1.456664,-0.269894,-1.542857,0.065934,0.259341,-0.285714,-0.564103,0.871795,-0.057143,0.030769,0.477656,-0.397558,0.207570,0.090842,-1.312360,-1.074132,2.626562,-2.970054,-1.596040,-0.009753,-1.374976,0.176796,0.288321,-0.023607,-0.392749,1.238689
17.277068,-0.984779,-1.096170,2.567521,-2.910468,-1.458953,-0.265698,-1.516484,0.065934,0.268132,-0.315018,-0.578755,0.959707,-0.068864,0.057143,0.465934,-0.400488,0.203175,0.090354,-1.319223,-1.073242,2.628006,-2.970155,-1.597995,-0.003545,-1.371076,0.178793,0.289205,-0.018011,-0.389715,1.243315
17.282216,-0.991264,-1.096170,2.568666,-2.911612,-1.461624,-0.261120,-1.507692,0.065934,0.268132,-0.285714,-0.578755,0.974359,-0.098168,0.080586,0.454212,-0.405372,0.201221,0.085958,-1.326067,-1.072342,2.629454,-2.970228,-1.599934,0.002685,-1.367159,0.180779,0.290091,-0.012409,-0.386691,1.247883
17.287326,-1.005379,-1.095407,2.571336,-2.913901,-1.466583,-0.253109,-1.498901,0.083516,0.268132,-0.241758,-0.564103,0.842491,-0.140659,0.048352,0.432234,-0.413187,0.207570,0.081563,-1.332891,-1.071432,2.630908,-2.970274,-1.601859,0.008938,-1.363226,0.182755,0.290980,-0.006800,-0.383676,1.252392
17.292436,-1.011864,-1.095026,2.572480,-2.915808,-1.468872,-0.249676,-1.542857,0.065934,0.241758,-0.344322,-0.520147,0.827839,-0.130403,0.057143,0.446886,-0.409768,0.215873,0.082540,-1.339695,-1.070512,2.632365,-2.970291,-1.603768,0.015213,-1.359278,0.184720,0.291872,-0.001186,-0.380670,1.256841
17.297578,-1.018730,-1.094644,2.573625,-2.916571,-1.471542,-0.245098,-1.507692,0.083516,0.276923,-0.241758,-0.534799,0.886447,-0.130403,0.060073,0.416117,-0.411233,0.221734,0.086935,-1.346480,-1.069583,2.633827,-2.970280,-1.605663,0.021511,-1.355314,0.186675,0.292766,0.004433,-0.377674,1.261232
17.302695,-1.025597,-1.094263,2.574769,-2.918097,-1.474212,-0.240902,-1.534066,0.083516,0.250549,-0.329670,-0.564103,0.989011,-0.123077,0.067399,0.435165,-0.403419,0.228571,0.090842,-1.353244,-1.068643,2.635294,-2.970241,-1.607542,0.027830,-1.351334,0.188620,0.293663,0.010058,-0.374688,1.265563
17.307804,-1.032082,-1.093881,2.575914,-2.919242,-1.476501,-0.236324,-1.542857,0.074725,0.285714,-0.271062,-0.564103,1.032967,-0.095238,0.117216,0.404396,-0.397070,0.227595,0.088400,-1.359989,-1.067695,2.636765,-2.970174,-1.609407,0.034171,-1.347338,0.190555,0.294562,0.015689,-0.371711,1.269835
17.312897,-1.038567,-1.093500,2.577058,-2.920386,-1.478790,-0.232128,-1.525275,0.109890,0.241758,-0.285714,-0.578755,1.003663,-0.104029,0.133333,0.395604,-0.391209,0.223199,0.082540,-1.366714,-1.066736,2.638240,-2.970078,-1.611256,0.040532,-1.343327,0.192479,0.295462,0.021324,-0.368743,1.274047
17.317994,-1.051537,-1.092355,2.579347,-2.922293,-1.483368,-0.224880,-1.498901,0.083516,0.259341,-0.256410,-0.578755,0.857143,-0.102564,0.143590,0.408791,-0.390232,0.218803,0.082540,-1.373418,-1.065768,2.639720,-2.969955,-1.613091,0.046915,-1.339300,0.194393,0.296365,0.026964,-0.365784,1.278199
17.323117,-1.058022,-1.091974,2.580491,-2.923438,-1.486038,-0.220684,-1.507692,0.118681,0.276923,-0.227106,-0.608059,0.901099,-0.106960,0.115751,0.389744,-0.384371,0.215385,0.084005,-1.380102,-1.064790,2.641205,-2.969803,-1.614911,0.053318,-1.335258,0.196297,0.297269,0.032608,-0.362836,1.282292
17.328317,-1.064889,-1.091592,2.581636,-2.924201,-1.488327,-0.216106,-1.507692,0.109890,0.259341,-0.227106,-0.534799,0.989011,-0.093773,0.082051,0.402930,-0.380464,0.212454,0.087424,-1.386767,-1.063803,2.642694,-2.969623,-1.616716,0.059742,-1.331201,0.198191,0.298175,0.038257,-0.359896,1.286324
17.333480,-1.071374,-1.090829,2.582780,-2.925345,-1.490616,-0.211147,-1.481319,0.109890,0.259341,-0.271062,-0.564103,1.076923,-0.076190,0.041026,0.407326,-0.378022,0.208059,0.087912,-1.393410,-1.062806,2.644187,-2.969415,-1.618507,0.066186,-1.327128,0.200074,0.299082,0.043910,-0.356966,1.290296
17.338612,-1.078622,-1.090448,2.584306,-2.926108,-1.493286,-0.206188,-1.490110,0.092308,0.259341,-0.197802,-0.564103,1.018315,-0.036630,0.060073,0.405861,-0.375580,0.201709,0.084493,-1.400034,-1.061800,2.645686,-2.969178,-1.620283,0.072649,-1.323039,0.201947,0.299990,0.049567,-0.354046,1.294207
17.343712,-1.085489,-1.090066,2.585450,-2.927253,-1.495575,-0.201991,-1.463736,0.109890,0.276923,-0.227106,-0.564103,0.915751,-0.063004,0.026374,0.367766,-0.378510,0.200733,0.080098,-1.406637,-1.060785,2.647188,-2.968913,-1.622045,0.079131,-1.318935,0.203809,0.300899,0.055228,-0.351135,1.298057
17.348836,-1.091974,-1.089303,2.586595,-2.928015,-1.498245,-0.197795,-1.472528,0.109890,0.259341,-0.183150,-0.549451,0.915751,-0.063004,0.004396,0.369231,-0.383394,0.202686,0.079609,-1.413219,-1.059760,2.648696,-2.968620,-1.623792,0.085633,-1.314817,0.205662,0.301810,0.060893,-0.348233,1.301847
17.353949,-1.099222,-1.088922,2.588121,-2.929160,-1.500534,-0.193217,-1.454945,0.109890,0.276923,-0.212454,-0.520147,0.974359,-0.058608,-0.017582,0.342857,-0.393162,0.196337,0.082540,-1.419781,-1.058727,2.650207,-2.968299,-1.625524,0.092153,-1.310683,0.207504,0.302721,0.066561,-0.345341,1.305576
17.359091,-1.106088,-1.088540,2.589265,-2.930686,-1.503204,-0.187495,-1.463736,0.083516,0.241758,-0.271062,-0.520147,1.091575,-0.063004,-0.019048,0.383883,-0.401465,0.191941,0.084982,-1.426322,-1.057684,2.651724,-2.967949,-1.627242,0.098692,-1.306533,0.209336,0.303633,0.072232,-0.342459,1.309244
17.364229,-1.119058,-1.087396,2.591554,-2.932212,-1.507401,-0.178340,-1.472528,0.127473,0.250549,-0.241758,-0.476190,0.974359,-0.046886,-0.045421,0.364835,-0.411233,0.191453,0.087424,-1.432842,-1.056631,2.653245,-2.967571,-1.628946,0.105249,-1.302369,0.211157,0.304545,0.077906,-0.339586,1.312851
17.369370,-1.125544,-1.086633,2.593080,-2.932975,-1.509689,-0.174525,-1.472528,0.127473,0.294506,-0.183150,-0.520147,0.945055,-0.019048,-0.104029,0.320879,-0.411722,0.193895,0.085470,-1.439341,-1.055570,2.654770,-2.967164,-1.630635,0.111824,-1.298190,0.212969,0.305458,0.083584,-0.336722,1.316397
17.374473,-1.132029,-1.086252,2.594224,-2.934119,-1.511978,-0.170329,-1.454945,0.092308,0.250549,-0.197802,-0.505495,0.959707,-0.013187,-0.089377,0.325275,-0.419048,0.195360,0.083516,-1.445819,-1.054500,2.656300,-2.966729,-1.632310,0.118417,-1.293996,0.214770,0.306371,0.089263,-0.333867,1.319881
17.379600,-1.138514,-1.085870,2.595369,-2.934882,-1.513886,-0.165751,-1.446154,0.118681,0.268132,-0.227106,-0.461538,1.018315,-0.010256,-0.089377,0.297436,-0.418559,0.203663,0.084005,-1.452277,-1.053421,2.657835,-2.966266,-1.633971,0.125027,-1.289786,0.216560,0.307284,0.094946,-0.331023,1.323304
17.384708,-1.144999,-1.085107,2.596513,-2.935264,-1.516175,-0.160792,-1.437363,0.136264,0.268132,-0.153846,-0.461538,1.062271,0.007326,-0.102564,0.288645,-0.424420,0.209524,0.086447,-1.458713,-1.052333,2.659374,-2.965774,-1.635618,0.131653,-1.285562,0.218341,0.308197,0.100630,-0.328187,1.326665
17.389818,-1.151484,-1.084726,2.597658,-2.936408,-1.518463,-0.155833,-1.437363,0.127473,0.268132,-0.183150,-0.520147,1.091575,-0.005861,-0.162637,0.275458,-0.429304,0.219780,0.086935,-1.465128,-1.051236,2.660917,-2.965254,-1.637250,0.138296,-1.281324,0.220111,0.309109,0.106317,-0.325361,1.329964
17.394938,-1.164073,-1.083581,2.600328,-2.937934,-1.523041,-0.147059,-1.437363,0.118681,0.276923,-0.197802,-0.505495,0.974359,-0.008791,-0.180220,0.275458,-0.427839,0.214408,0.088889,-1.471522,-1.050130,2.662466,-2.964705,-1.638868,0.144956,-1.277070,0.221872,0.310022,0.112006,-0.322544,1.333201
17.400069,-1.170176,-1.082818,2.601472,-2.938697,-1.524948,-0.142481,-1.428571,0.136264,0.259341,-0.153846,-0.461538,1.003663,-0.020513,-0.209524,0.273993,-0.425397,0.206105,0.089377,-1.484246,-1.047892,2.665576,-2.963523,-1.642063,0.158323,-1.268519,0.225362,0.311845,0.123388,-0.316939,1.339490
17.405170,-1.176280,-1.082437,2.602617,-2.939460,-1.526856,-0.137903,-1.419780,0.109890,0.276923,-0.197802,-0.476190,1.047619,-0.039560,-0.212454,0.269597,-0.421978,0.204151,0.088889,-1.490575,-1.046760,2.667138,-2.962889,-1.643639,0.165029,-1.264221,0.227091,0.312755,0.129081,-0.314151,1.342541
17.410362,-1.182765,-1.081674,2.603761,-2.939841,-1.528763,-0.132944,-1.437363,0.127473,0.259341,-0.168498,-0.461538,1.120879,-0.052747,-0.253480,0.252015,-0.423443,0.207570,0.089377,-1.496884,-1.045619,2.668704,-2.962226,-1.645202,0.171751,-1.259909,0.228811,0.313664,0.134776,-0.311371,1.345529
17.415497,-1.188869,-1.081292,2.604906,-2.940604,-1.531052,-0.127604,-1.437363,0.127473,0.294506,-0.153846,-0.461538,1.120879,-0.068864,-0.243223,0.215385,-0.418071,0.209524,0.088889,-1.503170,-1.044470,2.670276,-2.961535,-1.646750,0.178488,-1.255582,0.230520,0.314572,0.140471,-0.308602,1.348456
17.420591,-1.196498,-1.080529,2.606432,-2.941367,-1.533722,-0.122263,-1.410989,0.136264,0.250549,-0.153846,-0.461538,1.032967,-0.071795,-0.232967,0.253480,-0.415140,0.211477,0.086935,-1.509435,-1.043312,2.671851,-2.960816,-1.648285,0.185238,-1.251241,0.232220,0.315479,0.146167,-0.305841,1.351320
17.425714,-1.202602,-1.079767,2.607576,-2.942130,-1.535630,-0.118067,-1.402198,0.145055,0.276923,-0.183150,-0.505495,0.974359,-0.061538,-0.247619,0.249084,-0.408791,0.216361,0.085470,-1.515678,-1.042146,2.673431,-2.960068,-1.649806,0.192003,-1.246885,0.233909,0.316385,0.151864,-0.303090,1.354121
17.430849,-1.209087,-1.079004,2.608721,-2.942512,-1.537919,-0.113489,-1.428571,0.127473,0.259341,-0.109890,-0.490842,1.032967,-0.055678,-0.244689,0.263736,-0.408791,0.215385,0.085958,-1.521900,-1.040972,2.675016,-2.959291,-1.651313,0.198782,-1.242515,0.235588,0.317289,0.157561,-0.300348,1.356859
17.435986,-1.221675,-1.077859,2.611391,-2.943656,-1.542115,-0.102808,-1.428571,0.127473,0.276923,-0.109890,-0.520147,1.179487,-0.054212,-0.212454,0.263736,-0.407814,0.215385,0.083516,-1.528099,-1.039789,2.676605,-2.958486,-1.652807,0.205575,-1.238131,0.237257,0.318191,0.163258,-0.297616,1.359535
17.441103,-1.227779,-1.077478,2.612535,-2.944419,-1.544022,-0.098230,-1.428571,0.145055,0.285714,-0.168498,-0.417582,1.076923,-0.052747,-0.175824,0.256410,-0.400488,0.210989,0.084005,-1.534276,-1.038597,2.678199,-2.957653,-1.654287,0.212380,-1.233732,0.238917,0.319092,0.168955,-0.294893,1.362148
17.446259,-1.233883,-1.076715,2.613680,-2.945182,-1.545930,-0.093652,-1.410989,0.145055,0.268132,-0.139194,-0.461538,1.018315,-0.036630,-0.159707,0.281319,-0.395604,0.217827,0.084005,-1.540432,-1.037398,2.679797,-2.956791,-1.655753,0.219199,-1.229319,0.240566,0.319990,0.174652,-0.292179,1.364698
17.451456,-1.240368,-1.075952,2.615206,-2.945564,-1.547837,-0.089075,-1.410989,0.127473,0.285714,-0.124542,-0.417582,1.032967,-0.013187,-0.099634,0.278388,-0.391209,0.222222,0.084493,-1.546565,-1.036190,2.681399,-2.955901,-1.657206,0.226030,-1.224892,0.242205,0.320887,0.180349,-0.289474,1.367185
17.456619,-1.246471,-1.075570,2.616350,-2.945945,-1.549744,-0.083734,-1.384615,0.162637,0.276923,-0.109890,-0.476190,1.135531,0.004396,-0.099634,0.293040,-0.384371,0.223199,0.084005,-1.552676,-1.034974,2.683007,-2.954982,-1.658645,0.232873,-1.220451,0.243834,0.321781,0.186045,-0.286778,1.369609
17.461770,-1.252956,-1.074807,2.617495,-2.946326,-1.551652,-0.078012,-1.393407,0.171429,0.294506,-0.080586,-0.417582,1.194139,0.021978,-0.104029,0.268132,-0.380952,0.217338,0.082540,-1.558765,-1.033750,2.684618,-2.954035,-1.660071,0.239728,-1.215995,0.245454,0.322672,0.191741,-0.284092,1.371969
17.466883,-1.265164,-1.073281,2.620165,-2.947471,-1.555848,-0.068475,-1.393407,0.171429,0.268132,-0.124542,-0.432234,1.062271,0.035165,-0.121612,0.312088,-0.377045,0.216361,0.084982,-1.564832,-1.032518,2.686234,-2.953059,-1.661483,0.246595,-1.211526,0.247063,0.323561,0.197435,-0.281415,1.374267
17.472023,-1.270886,-1.072518,2.621309,-2.947471,-1.557755,-0.063897,-1.402198,0.171429,0.294506,-0.080586,-0.461538,1.062271,0.029304,-0.131868,0.285714,-0.374115,0.217338,0.088889,-1.570876,-1.031278,2.687855,-2.952055,-1.662882,0.253473,-1.207042,0.248663,0.324448,0.203128,-0.278747,1.376501
17.477165,-1.276989,-1.071756,2.622454,-2.947852,-1.559663,-0.058938,-1.393407,0.127473,0.276923,-0.080586,-0.461538,1.179487,0.026374,-0.093773,0.294506,-0.374115,0.212454,0.088889,-1.576898,-1.030030,2.689480,-2.951022,-1.664268,0.260362,-1.202544,0.250253,0.325331,0.208820,-0.276089,1.378672
17.482298,-1.282712,-1.071374,2.623980,-2.948234,-1.561952,-0.053216,-1.384615,0.153846,0.303297,-0.080586,-0.490842,1.238095,0.013187,-0.090842,0.276923,-0.369719,0.212943,0.083516,-1.582897,-1.028774,2.691109,-2.949961,-1.665641,0.267262,-1.198033,0.251832,0.326212,0.214511,-0.273439,1.380779
17.487429,-1.288815,-1.070611,2.625124,-2.948615,-1.563859,-0.048257,-1.393407,0.180220,0.276923,-0.080586,-0.461538,1.208791,0.016117,-0.108425,0.294505,-0.363370,0.213919,0.084493,-1.588874,-1.027510,2.692743,-2.948871,-1.667000,0.274172,-1.193508,0.253403,0.327089,0.220200,-0.270799,1.382823
17.492534,-1.301022,-1.069085,2.627794,-2.948997,-1.567292,-0.038720,-1.384615,0.171429,0.294506,-0.051282,-0.417582,1.106227,0.010256,-0.099634,0.303297,-0.360440,0.211477,0.090354,-1.594827,-1.026238,2.694381,-2.947753,-1.668346,0.281092,-1.188968,0.254963,0.327963,0.225886,-0.268168,1.384804
17.497675,-1.307126,-1.068322,2.628939,-2.949378,-1.569200,-0.033379,-1.384615,0.189011,0.303297,-0.080586,-0.461538,1.164835,-0.001465,-0.108425,0.276923,-0.360928,0.208547,0.091331,-1.600759,-1.024959,2.696023,-2.946607,-1.669679,0.288021,-1.184415,0.256514,0.328834,0.231571,-0.265546,1.386721
17.502874,-1.313230,-1.067178,2.630465,-2.949378,-1.571107,-0.027657,-1.384615,0.180220,0.276923,-0.065934,-0.461538,1.223443,-0.004396,-0.137729,0.298901,-0.360928,0.210989,0.086447,-1.606667,-1.023672,2.697670,-2.945432,-1.670999,0.294961,-1.179848,0.258055,0.329701,0.237254,-0.262932,1.388574
17.508010,-1.318952,-1.066415,2.631609,-2.949760,-1.572633,-0.022698,-1.367033,0.197802,0.303297,-0.065934,-0.388278,1.208791,-0.001465,-0.145055,0.279853,-0.362882,0.216361,0.081563,-1.612553,-1.022377,2.699321,-2.944228,-1.672306,0.301909,-1.175267,0.259586,0.330564,0.242934,-0.260329,1.390364
17.513183,-1.325055,-1.065652,2.632753,-2.949760,-1.574159,-0.017739,-1.384615,0.171429,0.276923,-0.051282,-0.388278,1.135531,0.002930,-0.130403,0.319414,-0.364347,0.217338,0.083516,-1.618415,-1.021074,2.700976,-2.942997,-1.673600,0.308866,-1.170673,0.261108,0.331424,0.248612,-0.257734,1.392090
17.518341,-1.330777,-1.064889,2.634279,-2.949760,-1.576066,-0.012779,-1.358242,0.171429,0.312088,-0.036630,-0.446886,1.120879,-0.007326,-0.111355,0.279853,-0.368742,0.213431,0.085470,-1.624255,-1.019764,2.702636,-2.941737,-1.674880,0.315831,-1.166065,0.262620,0.332279,0.254286,-0.255148,1.393752
